congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
116,House,21707,52,4,MD,100,,,"BROWN, Anthony Gregory",B001304,1961,,-0.335,-0.133,-35.5157,0.95492,770,15,,-0.302,-0.081
116,House,21741,52,8,MD,100,,,"RASKIN, Jamie Ben",R000606,1962,,-0.547,-0.251,-14.99701,0.98084,775,5,,-0.481,-0.512
116,House,21978,52,6,MD,100,,,"TRONE, David",T000483,1955,,-0.264,-0.048,-28.76015,0.96306,764,5,,-0.263,-0.05
116,House,29587,52,7,MD,100,,,"CUMMINGS, Elijah Eugene",C000984,1951,,-0.438,-0.148,-14.38346,0.96718,431,7,,-0.385,-0.096
116,House,15616,3,1,MA,100,,,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.11,-10.99137,0.98577,767,3,,-0.43,-0.098
116,House,20119,3,8,MA,100,,,"LYNCH, Stephen F.",L000562,1955,,-0.35,0.037,-32.65843,0.95863,773,10,,-0.297,-0.04
116,House,21140,3,9,MA,100,,,"KEATING, William R.",K000375,1952,,-0.329,-0.132,-30.15837,0.96139,766,10,,-0.363,-0.003
116,House,21335,3,4,MA,100,,,"KENNEDY, Joseph P. III",K000379,1980,,-0.422,-0.198,-19.89901,0.97439,767,7,,-0.431,-0.607
116,House,21375,3,5,MA,100,,,"CLARK, Katherine M.",C001101,1963,,-0.484,-0.375,-15.43387,0.98016,770,5,,-0.42,-0.29
116,House,21525,3,6,MA,100,,,"MOULTON, Seth",M001196,1978,,-0.286,-0.062,-71.39097,0.90225,694,27,,-0.226,0.178
116,House,21955,3,7,MA,100,,,"PRESSLEY, Ayanna",P000617,1974,,-0.295,-0.956,-40.02483,0.94928,769,19,,-0.297,-0.955
116,House,21977,3,3,MA,100,,,"TRAHAN, Lori",T000482,1973,,-0.473,-0.187,-18.77717,0.97618,779,6,,-0.471,-0.191
116,House,29729,3,2,MA,100,,,"McGOVERN, James P.",M000312,1959,,-0.539,-0.301,-14.36172,0.98164,775,5,,-0.482,-0.512
116,House,15446,23,6,MI,200,,,"UPTON, Frederick Stephen",U000031,1953,,0.334,-0.382,-189.79404,0.78254,774,93,,0.243,-0.051
116,House,20725,23,7,MI,200,,,"WALBERG, Tim",W000798,1951,,0.517,0.071,-98.56343,0.88029,773,37,,0.465,0.216
116,House,21142,23,2,MI,200,,,"HUIZENGA, Bill",H001058,1969,,0.581,-0.082,-145.25838,0.82726,766,57,,0.497,-0.059
116,House,21143,23,3,MI,200,,,"AMASH, Justin",A000367,1980,,0.654,-0.757,-172.05329,0.62734,369,65,,0.919,-0.395
116,House,21372,23,5,MI,100,,,"KILDEE, Dan",K000380,1958,,-0.396,-0.218,-15.19683,0.98068,779,5,,-0.479,-0.316
116,House,21526,23,4,MI,200,,,"MOOLENAAR, John",M001194,1961,,0.396,0.424,-73.19214,0.9101,777,30,,0.398,0.362
116,House,21529,23,12,MI,100,,,"DINGELL, Debbie",D000624,1953,,-0.408,-0.147,-20.89305,0.97285,759,9,,-0.388,-0.435
116,House,21530,23,14,MI,100,,,"LAWRENCE, Brenda L",L000581,1954,,-0.445,-0.027,-12.83158,0.98304,750,4,,-0.467,0.026
116,House,21704,23,1,MI,200,,,"BERGMAN, John",B001301,1947,,0.429,0.069,-123.60758,0.85026,762,57,,0.427,0.101
116,House,21737,23,10,MI,200,,,"MITCHELL, Paul",M001201,1961,,0.422,0.311,-106.10228,0.86726,745,43,,0.421,0.286
116,House,21940,23,9,MI,100,,,"LEVIN, Andy",L000592,1960,,-0.511,-0.567,-13.50453,0.98277,777,5,,-0.529,-0.514
116,House,21965,23,8,MI,100,,,"SLOTKIN, Elissa",S001208,1976,,-0.307,0.795,-98.73286,0.88082,778,39,,-0.308,0.793
116,House,21972,23,11,MI,100,,,"STEVENS, Haley",S001215,1983,,-0.335,0.36,-39.97425,0.94992,778,16,,-0.335,0.362
116,House,21975,23,13,MI,100,,,"TLAIB, Rashida",T000481,1976,,-0.259,-0.966,-43.20066,0.94565,773,19,,-0.26,-0.965
116,House,91143,23,3,MI,328,,,"AMASH, Justin",A000367,1980,,0.351,-0.936,-268.51663,0.5119,401,145,,0.35,-0.937
116,House,20122,33,4,MN,100,,,"McCOLLUM, Betty",M001143,1954,,-0.418,-0.189,-25.55557,0.96769,778,7,,-0.456,-0.088
116,House,21531,33,6,MN,200,,,"EMMER, Thomas Earl II",E000294,1961,,0.461,-0.062,-128.06548,0.83368,704,50,,0.497,-0.015
116,House,21910,33,2,MN,100,,,"CRAIG, Angela",C001119,1972,,-0.306,0.696,-76.31304,0.90668,779,24,,-0.306,0.702
116,House,21929,33,1,MN,200,,,"HAGEDORN, Jim",H001088,1962,,0.456,0.381,-73.50827,0.90951,775,35,,0.455,0.38
116,House,21950,33,5,MN,100,,,"OMAR, Ilhan",O000173,1981,,-0.28,-0.96,-52.4466,0.93211,746,24,,-0.283,-0.959
116,House,21953,33,3,MN,100,,,"PHILLIPS, Dean",P000616,1969,,-0.243,0.082,-47.29725,0.94109,779,13,,-0.242,0.082
116,House,21969,33,8,MN,200,,,"STAUBER, Peter",S001212,1966,,0.286,0.175,-127.82699,0.84777,774,56,,0.283,0.181
116,House,29127,33,7,MN,100,,,"PETERSON, Collin Clark",P000258,1944,,-0.148,0.712,-216.95411,0.75307,765,107,,-0.158,0.755
116,House,21148,46,4,MS,200,,,"PALAZZO, Steven",P000601,1970,,0.524,0.528,-88.70204,0.88543,729,43,,0.615,0.436
116,House,21561,46,1,MS,200,,,"KELLY, Trent",K000388,1966,,0.627,0.252,-78.83606,0.90183,763,34,,0.672,0.277
116,House,21927,46,3,MS,200,,,"GUEST, Michael",G000591,1970,,0.494,0.224,-88.57845,0.8908,766,37,,0.493,0.223
116,House,29368,46,2,MS,100,,,"THOMPSON, Bennie",T000193,1948,,-0.516,0.399,-24.2188,0.96843,755,10,,-0.557,0.225
116,House,20124,34,6,MO,200,,,"GRAVES, Samuel",G000546,1963,,0.443,0.173,-116.21237,0.85786,758,49,,0.52,0.362
116,House,20147,34,1,MO,100,,,"CLAY, William Lacy, Jr.",C001049,1956,,-0.481,-0.079,-18.72183,0.97538,751,8,,-0.591,0.039
116,House,20517,34,5,MO,100,,,"CLEAVER, Emanuel, II",C001061,1944,,-0.453,0.014,-35.70538,0.95308,743,13,,-0.454,-0.004
116,House,20926,34,3,MO,200,,,"LUETKEMEYER, Blaine",L000569,1952,,0.438,0.26,-99.77341,0.87906,774,48,,0.387,0.451
116,House,21149,34,4,MO,200,,,"HARTZLER, Vicky",H001053,1960,,0.464,0.323,-110.17879,0.86538,762,38,,0.397,0.332
116,House,21150,34,7,MO,200,,,"LONG, Billy",L000576,1955,,0.547,0.24,-114.92136,0.86085,767,45,,0.544,0.067
116,House,21337,34,2,MO,200,,,"WAGNER, Ann",W000812,1962,,0.441,0.14,-133.79339,0.83897,762,56,,0.394,0.121
116,House,21373,34,8,MO,200,,,"SMITH, Jason",S001195,1980,,0.598,0.197,-87.73641,0.89335,778,42,,0.575,0.196
116,House,21751,64,1,MT,200,,,"GIANFORTE, Greg",G000584,1961,,0.434,0.073,-97.04498,0.87106,703,39,,0.442,0.082
116,House,20518,35,1,NE,200,,,"FORTENBERRY, Jeff",F000449,1960,,0.301,-0.061,-159.57966,0.81038,759,69,,0.315,-0.063
116,House,20729,35,3,NE,200,,,"SMITH, Adrian",S001172,1970,,0.517,0.189,-97.61938,0.88151,774,44,,0.563,0.282
116,House,21701,35,2,NE,200,,,"BACON, Donald J.",B001298,1963,,0.401,-0.102,-178.52788,0.79519,779,92,,0.392,-0.138
116,House,20927,65,1,NV,100,,,"TITUS, Alice (Dina)",T000468,1950,,-0.302,-0.216,-20.10343,0.97379,757,8,,-0.366,-0.3
116,House,21196,65,2,NV,200,,,"AMODEI, Mark E.",A000369,1958,,0.383,0.196,-117.61482,0.85627,758,57,,0.399,0.226
116,House,21339,65,4,NV,100,,,"HORSFORD, Steven",H001066,1973,,-0.355,0.095,-43.80875,0.94483,772,20,,-0.483,0.477
116,House,21938,65,3,NV,100,,,"LEE, Susie",L000590,1966,,-0.304,0.429,-46.87014,0.94146,777,18,,-0.304,0.432
116,House,21340,4,2,NH,100,,,"KUSTER, Ann McLane",K000382,1956,,-0.255,-0.125,-27.5662,0.9647,767,7,,-0.329,0.085
116,House,21951,4,1,NH,100,,,"PAPPAS, Chris",P000614,1980,,-0.356,0.429,-44.1773,0.9448,778,21,,-0.359,0.41
116,House,14863,12,4,NJ,200,,,"SMITH, Christopher Henry",S000522,1953,,0.164,-0.168,-202.91396,0.76102,743,84,,0.205,-0.144
116,House,15454,12,6,NJ,100,,,"PALLONE, Frank, Jr.",P000034,1951,,-0.404,-0.164,-16.24102,0.97937,779,6,,-0.414,-0.418
116,House,20542,12,8,NJ,100,,,"SIRES, Albio",S001165,1951,,-0.405,0.094,-14.06611,0.98152,754,4,,-0.422,0.106
116,House,21536,12,1,NJ,100,,,"NORCROSS, Donald",N000188,1958,,-0.426,0.325,-28.16304,0.96409,770,7,,-0.393,-0.023
116,House,21538,12,12,NJ,100,,,"WATSON COLEMAN, Bonnie",W000822,1945,,-0.626,-0.137,-45.87547,0.94252,775,18,,-0.443,-0.174
116,House,21723,12,5,NJ,100,,,"GOTTHEIMER, Josh S.",G000583,1975,,-0.141,0.212,-100.47594,0.87841,775,48,,-0.169,0.458
116,House,21937,12,3,NJ,100,,,"KIM, Andy",K000394,1982,,-0.268,0.389,-51.68511,0.93581,779,17,,-0.268,0.392
116,House,21942,12,7,NJ,100,,,"MALINOWSKI, Tomaz",M001203,1965,,-0.256,0.09,-39.08023,0.95089,776,13,,-0.255,0.089
116,House,21964,12,11,NJ,100,,,"SHERRILL, Mikie",S001207,1972,,-0.179,0.232,-68.60399,0.91528,775,29,,-0.178,0.22
116,House,21980,12,2,NJ,100,,,"VAN DREW, Jefferson",V000133,1953,,-0.147,0.644,-89.13305,0.85956,589,37,,-0.147,0.643
116,House,29741,12,9,NJ,100,,,"PASCRELL, William J., Jr.",P000096,1937,,-0.367,-0.005,-23.13951,0.97047,772,6,,-0.349,-0.201
116,House,31103,12,10,NJ,100,,,"PAYNE, Donald, Jr.",P000604,1958,,-0.516,-0.098,-27.46105,0.96237,716,8,,-0.511,-0.036
116,House,91980,12,2,NJ,200,,,"VAN DREW, Jefferson",V000133,1953,,0.171,-0.153,-51.82305,0.73986,172,27,,0.177,-0.189
116,House,20932,66,3,NM,100,,,"LUJÁN, Ben Ray",L000570,1972,,-0.367,0.013,-25.62975,0.96751,776,13,,-0.303,-0.247
116,House,21928,66,1,NM,100,,,"HAALAND, Debra",H001080,1960,,-0.318,-0.246,-20.10749,0.97439,775,9,,-0.317,-0.251
116,House,21976,66,2,NM,100,,,"TORRES SMALL, Xochitl",T000484,1984,,-0.164,0.315,-97.57985,0.88169,775,41,,-0.164,0.302
116,House,15603,13,16,NY,100,,,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.093,-23.49025,0.96992,769,9,,-0.448,-0.201
116,House,15612,13,17,NY,100,,,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.152,-16.7818,0.97822,762,6,,-0.39,0.053
116,House,20519,13,26,NY,100,,,"HIGGINS, Brian",H001038,1959,,-0.347,-0.032,-17.99207,0.97693,771,7,,-0.382,-0.047
116,House,20733,13,9,NY,100,,,"CLARKE, Yvette Diane",C001067,1964,,-0.614,-0.206,-27.6128,0.96491,773,11,,-0.527,-0.553
116,House,20934,13,20,NY,100,,,"TONKO, Paul",T000469,1949,,-0.42,-0.265,-18.53574,0.97597,762,10,,-0.352,-0.445
116,House,21101,13,23,NY,200,,,"REED, Thomas W. II",R000585,1971,,0.278,0.112,-153.82877,0.81633,758,65,,0.233,0.206
116,House,21342,13,6,NY,100,,,"MENG, Grace",M001188,1975,,-0.377,-0.17,-54.35018,0.93142,765,23,,-0.289,-0.398
116,House,21343,13,8,NY,100,,,"JEFFRIES, Hakeem",J000294,1970,,-0.488,-0.091,-16.23871,0.97902,766,5,,-0.491,-0.131
116,House,21344,13,18,NY,100,,,"MALONEY, Sean Patrick",M001185,1966,,-0.238,0.122,-40.96725,0.94838,773,19,,-0.308,0.38
116,House,21345,13,27,NY,200,,,"COLLINS, Chris",C001092,1950,,0.357,0.236,-61.83374,0.87498,463,22,,0.328,0.316
116,House,21539,13,1,NY,200,,,"ZELDIN, Lee M",Z000017,1980,,0.388,-0.132,-165.02133,0.8071,770,73,,0.42,-0.161
116,House,21540,13,4,NY,100,,,"RICE, Kathleen Maura",R000602,1965,,-0.285,0.027,-54.6279,0.92993,752,25,,-0.269,0.225
116,House,21541,13,21,NY,200,,,"STEFANIK, Elise M",S001196,1984,,0.222,0.002,-150.14811,0.82428,777,62,,0.228,-0.018
116,House,21542,13,24,NY,200,,,"KATKO, John",K000386,1962,,0.2,-0.004,-148.44955,0.81955,746,61,,0.192,-0.009
116,House,21715,13,13,NY,100,,,"ESPAILLAT, Adriano J.",E000297,1954,,-0.615,-0.142,-25.94507,0.96716,777,10,,-0.479,-0.521
116,House,21747,13,3,NY,100,,,"SUOZZI, Thomas",S001201,1962,,-0.212,0.084,-54.43955,0.93183,771,22,,-0.288,0.279
116,House,21761,13,25,NY,100,,,"MORELLE, Joseph D.",M001206,1957,,-0.334,0.107,-24.32406,0.9683,755,6,,-0.316,0.077
116,House,21904,13,22,NY,100,,,"BRINDISI, Anthony",B001308,1978,,-0.151,0.561,-134.61776,0.84055,775,45,,-0.15,0.559
116,House,21916,13,19,NY,100,,,"DELGADO, Antonio",D000630,1977,,-0.212,0.192,-58.26989,0.92793,779,18,,-0.212,0.194
116,House,21949,13,14,NY,100,,,"OCASIO-CORTEZ, Alexandria",O000172,1989,,-0.221,-0.975,-62.97976,0.92176,773,26,,-0.222,-0.975
116,House,21958,13,11,NY,100,,,"ROSE, Max",R000613,1986,,-0.175,0.265,-112.79596,0.86374,770,42,,-0.174,0.255
116,House,21990,13,27,NY,200,,,"JACOBS, Chris",J000020,1966,,0.327,-0.168,-9.76259,0.84259,57,5,,0.327,-0.164
116,House,29134,13,15,NY,100,,,"SERRANO, José E.",S000248,1943,,-0.491,-0.377,-11.46061,0.98343,686,4,,-0.432,-0.307
116,House,29375,13,2,NY,200,,,"KING, Peter T.",K000210,1944,,0.259,-0.031,-152.7434,0.82028,771,56,,0.252,0.006
116,House,29377,13,10,NY,100,,,"NADLER, Jerrold Lewis",N000002,1947,,-0.509,-0.506,-16.31465,0.97873,759,6,,-0.554,-0.321
116,House,29378,13,7,NY,100,,,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.339,-13.06274,0.98305,764,4,,-0.473,-0.554
116,House,29379,13,12,NY,100,,,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.28,-18.12777,0.97691,776,7,,-0.425,-0.372
116,House,29776,13,5,NY,100,,,"MEEKS, Gregory W.",M001137,1953,,-0.413,-0.075,-18.14402,0.97575,739,7,,-0.531,0.061
116,House,15438,47,4,NC,100,,,"PRICE, David Eugene",P000523,1940,,-0.343,-0.03,-16.42911,0.97902,775,6,,-0.376,-0.133
116,House,20340,47,1,NC,100,,,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.404,0.182,-21.27885,0.97274,770,8,,-0.421,0.095
116,House,20521,47,5,NC,200,,,"FOXX, Virginia Ann",F000450,1943,,0.63,0.129,-131.33573,0.843,769,56,,0.562,0.04
116,House,20522,47,10,NC,200,,,"McHENRY, Patrick T.",M001156,1975,,0.552,0.079,-154.25736,0.80952,730,60,,0.417,0.068
116,House,21346,47,8,NC,200,,,"HUDSON, Richard",H001067,1971,,0.581,0.11,-127.77656,0.83635,715,57,,0.478,0.122
116,House,21348,47,11,NC,200,,,"MEADOWS, Mark",M001187,1959,,0.605,-0.201,-132.76565,0.81396,645,60,,0.587,-0.209
116,House,21349,47,2,NC,200,,,"HOLDING, George E.B.",H001065,1968,,0.606,0.154,-79.61192,0.89073,688,32,,0.537,0.254
116,House,21543,47,6,NC,200,,,"WALKER, Bradley Mark",W000819,1969,,0.64,0.017,-80.26232,0.88913,683,33,,0.67,0.14
116,House,21544,47,7,NC,200,,,"ROUZER, David",R000603,1972,,0.574,0.15,-107.57368,0.86946,769,45,,0.548,0.114
116,House,21545,47,12,NC,100,,,"ADAMS, Alma",A000370,1946,,-0.466,0.015,-14.8369,0.98054,755,5,,-0.427,-0.071
116,House,21708,47,13,NC,200,,,"BUDD, Theodore Paul",B001305,1971,,0.667,-0.11,-108.95116,0.8679,769,45,,0.658,-0.105
116,House,21986,47,9,NC,200,,,"BISHOP, Dan",B001311,1964,,0.869,0.158,-19.96091,0.93304,288,11,,0.869,0.158
116,House,21987,47,3,NC,200,,,"MURPHY, Gregory Francis",M001210,1963,,0.582,0.015,-41.32509,0.87051,298,18,,0.582,0.015
116,House,29546,47,3,NC,200,,,"JONES, Walter Beaman, Jr.",J000255,1943,,0.244,-0.362,,,,,,,
116,House,21901,36,1,ND,200,,,"ARMSTRONG, Kelly",A000377,1976,,0.462,0.046,-127.51638,0.84422,753,59,,0.462,0.045
116,House,15029,24,9,OH,100,,,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.109,-24.30206,0.96845,758,7,,-0.433,0.277
116,House,20342,24,10,OH,200,,,"TURNER, Michael R.",T000463,1960,,0.271,0.208,-104.03737,0.87316,767,31,,0.301,0.269
116,House,20343,24,13,OH,100,,,"RYAN, Timothy J.",R000577,1973,,-0.403,0.213,-19.61153,0.96921,627,9,,-0.359,0.023
116,House,20738,24,4,OH,200,,,"JORDAN, Jim",J000289,1964,,0.718,-0.219,-91.84854,0.88728,768,38,,0.766,-0.185
116,House,20755,24,5,OH,200,,,"LATTA, Robert E.",L000566,1956,,0.518,0.261,-61.58534,0.92389,778,16,,0.508,0.323
116,House,20941,24,11,OH,100,,,"FUDGE, Marcia L.",F000455,1952,,-0.582,0.14,-39.86907,0.94591,717,14,,-0.556,0.308
116,House,21162,24,6,OH,200,,,"JOHNSON, Bill",J000292,1954,,0.431,0.283,-71.92463,0.91027,765,32,,0.429,0.411
116,House,21163,24,15,OH,200,,,"STIVERS, Steve",S001187,1965,,0.298,0.271,-121.40192,0.84717,732,52,,0.297,0.28
116,House,21165,24,7,OH,200,,,"GIBBS, Bob",G000563,1954,,0.472,0.322,-87.10681,0.89076,753,32,,0.508,0.47
116,House,21351,24,2,OH,200,,,"WENSTRUP, Brad",W000815,1958,,0.551,0.189,-89.32514,0.88856,756,32,,0.508,0.256
116,House,21352,24,3,OH,100,,,"BEATTY, Joyce",B001281,1950,,-0.43,0.06,-15.58695,0.9793,745,4,,-0.474,-0.106
116,House,21353,24,14,OH,200,,,"JOYCE, David",J000295,1957,,0.265,0.267,-105.60805,0.87106,765,37,,0.288,0.242
116,House,21564,24,8,OH,200,,,"DAVIDSON, Warren",D000626,1970,,0.703,-0.362,-168.26384,0.80302,767,82,,0.673,-0.423
116,House,21759,24,12,OH,200,,,"BALDERSON, Troy",B001306,1962,,0.418,0.474,-77.82104,0.90481,778,33,,0.418,0.474
116,House,21924,24,16,OH,200,,,"GONZALEZ, Anthony",G000588,1984,,0.288,0.24,-107.0318,0.8707,773,40,,0.288,0.243
116,House,29550,24,1,OH,200,,,"CHABOT, Steve",C000266,1953,,0.572,-0.208,-106.26116,0.87249,779,39,,0.499,0.215
116,House,20344,53,4,OK,200,,,"COLE, Tom",C001053,1949,,0.331,0.361,-117.06529,0.86014,777,44,,0.299,0.41
116,House,21355,53,2,OK,200,,,"MULLIN, Markwayne",M001190,1977,,0.514,0.363,-98.75956,0.86004,655,41,,0.54,0.163
116,House,21760,53,1,OK,200,,,"HERN, Kevin",H001082,1961,,0.682,0.043,-90.67697,0.88918,772,37,,0.692,0.049
116,House,21933,53,5,OK,100,,,"HORN, Kendra",H001083,1976,,-0.167,0.514,-117.65853,0.85948,777,50,,-0.175,0.545
116,House,29393,53,3,OK,200,,,"LUCAS, Frank D.",L000491,1960,,0.362,0.417,-62.05993,0.91893,734,23,,0.334,0.622
116,House,15410,72,4,OR,100,,,"DeFAZIO, Peter Anthony",D000191,1947,,-0.428,0.005,-58.50973,0.92476,748,18,,-0.353,-0.431
116,House,20944,72,5,OR,100,,,"SCHRADER, Kurt",S001180,1951,,-0.188,0.06,-113.58966,0.86134,761,50,,-0.137,0.09
116,House,21198,72,1,OR,100,,,"BONAMICI, Suzanne",B001278,1954,,-0.394,-0.397,-14.84403,0.9811,778,4,,-0.472,-0.351
116,House,29588,72,3,OR,100,,,"BLUMENAUER, Earl",B000574,1948,,-0.427,-0.669,-24.15288,0.96904,768,9,,-0.46,-0.807
116,House,29932,72,2,OR,200,,,"WALDEN, Greg",W000791,1957,,0.334,-0.012,-124.43666,0.8506,769,51,,0.276,0.202
116,House,20946,14,15,PA,200,,,"THOMPSON, Glenn",T000467,1959,,0.312,0.39,-87.68267,0.89076,758,25,,0.331,0.407
116,House,21167,14,16,PA,200,,,"KELLY, Mike",K000376,1948,,0.35,0.444,-130.7878,0.84056,753,60,,0.455,0.141
116,House,21170,14,12,PA,200,,,"MARINO, Thomas A.",M001179,1952,,0.352,0.477,-0.28897,0.98751,23,0,,0.0,0.0
116,House,21356,14,10,PA,200,,,"PERRY, Scott",P000605,1962,,0.624,-0.342,-142.30507,0.82924,760,74,,0.576,-0.292
116,House,21358,14,8,PA,100,,,"CARTWRIGHT, Matt",C001090,1961,,-0.369,-0.041,-20.24484,0.97337,750,5,,-0.351,0.035
116,House,21548,14,2,PA,100,,,"BOYLE, Brendan Francis",B001296,1977,,-0.397,0.132,-31.34778,0.96016,771,13,,-0.384,-0.177
116,House,21566,14,3,PA,100,,,"EVANS, Dwight",E000296,1954,,-0.457,-0.08,-12.26617,0.98407,764,2,,-0.503,-0.086
116,House,21718,14,1,PA,200,,,"FITZPATRICK, Brian K.",F000466,1973,,0.171,-0.178,-172.90679,0.79887,770,75,,0.148,-0.135
116,House,21745,14,11,PA,200,,,"SMUCKER, Lloyd K.",S001199,1964,,0.426,0.266,-71.85756,0.90662,733,31,,0.444,0.212
116,House,21756,14,17,PA,100,,,"LAMB, Conor",L000588,1984,,-0.123,0.189,-113.52462,0.86407,777,59,,-0.147,0.307
116,House,21762,14,5,PA,100,,,"SCANLON, Mary Gay",S001205,1959,,-0.487,0.037,-14.96092,0.98091,776,5,,-0.537,0.119
116,House,21763,14,7,PA,100,,,"WILD, Susan",W000826,1957,,-0.379,0.662,-66.20625,0.91792,773,27,,-0.363,0.64
116,House,21915,14,4,PA,100,,,"DEAN, Madeleine",D000631,1959,,-0.517,0.072,-12.50053,0.98402,776,5,,-0.516,0.071
116,House,21934,14,6,PA,100,,,"HOULAHAN, Christina",H001085,1967,,-0.308,0.541,-43.5726,0.94547,777,14,,-0.308,0.546
116,House,21936,14,13,PA,200,,,"JOYCE, John",J000302,1957,,0.538,0.158,-74.41,0.90397,737,30,,0.538,0.157
116,House,21945,14,9,PA,200,,,"MEUSER, Dan",M001204,1964,,0.563,0.367,-90.47816,0.88564,745,39,,0.563,0.366
116,House,21956,14,14,PA,200,,,"RESCHENTHALER, Guy",R000610,1983,,0.356,0.442,-86.91718,0.89044,749,31,,0.354,0.445
116,House,21985,14,12,PA,200,,,"KELLER, Fred",K000395,1965,,0.491,0.171,-65.10273,0.89278,574,26,,0.491,0.17
116,House,29561,14,18,PA,100,,,"DOYLE, Michael F.",D000482,1953,,-0.33,0.112,-34.62769,0.95488,750,13,,-0.448,-0.363
116,House,20136,5,2,RI,100,,,"LANGEVIN, James",L000559,1964,,-0.375,0.109,-33.30914,0.95793,775,8,,-0.287,0.006
116,House,21172,5,1,RI,100,,,"CICILLINE, David N.",C001084,1961,,-0.391,-0.28,-22.92734,0.97074,772,8,,-0.424,-0.153
116,House,20138,48,2,SC,200,,,"WILSON, Addison Graves (Joe)",W000795,1947,,0.538,0.107,-111.50961,0.86167,749,51,,0.493,0.123
116,House,21174,48,3,SC,200,,,"DUNCAN, Jeff",D000615,1966,,0.731,-0.184,-104.33323,0.87266,766,37,,0.712,-0.12
116,House,21359,48,7,SC,200,,,"RICE, Tom",R000597,1957,,0.602,-0.28,-156.70267,0.81368,760,79,,0.631,-0.324
116,House,21753,48,5,SC,200,,,"NORMAN, Ralph",N000190,1953,,0.788,-0.202,-84.50726,0.89397,754,42,,0.819,-0.176
116,House,21913,48,1,SC,100,,,"CUNNINGHAM, Joe",C001122,1982,,-0.129,0.486,-139.76167,0.83362,768,53,,-0.129,0.484
116,House,21974,48,4,SC,200,,,"TIMMONS, William",T000480,1984,,0.594,0.181,-78.20146,0.8881,659,31,,0.594,0.18
116,House,39301,48,6,SC,100,,,"CLYBURN, James Enos",C000537,1940,,-0.464,0.255,-26.34778,0.96296,698,9,,-0.383,0.074
116,House,21935,37,1,SD,200,,,"JOHNSON, Dustin",J000301,1976,,0.477,0.082,-104.55584,0.87425,778,36,,0.479,0.086
116,House,15019,54,5,TN,100,,,"COOPER, James Hayes Shofner",C000754,1954,,-0.163,-0.032,-90.71851,0.88845,767,23,,-0.259,0.242
116,House,20748,54,9,TN,100,,,"COHEN, Stephen",C001068,1949,,-0.4,-0.353,-25.71314,0.96695,765,10,,-0.401,-0.277
116,House,20947,54,1,TN,200,,,"ROE, David P. (Phil)",R000582,1945,,0.486,0.022,-90.07328,0.8881,759,37,,0.458,0.124
116,House,21178,54,3,TN,200,,,"FLEISCHMANN, Chuck",F000459,1962,,0.455,0.308,-93.76126,0.8866,779,44,,0.411,0.415
116,House,21179,54,4,TN,200,,,"DESJARLAIS, Scott",D000616,1964,,0.581,-0.082,-93.522,0.88247,748,40,,0.553,0.061
116,House,21731,54,8,TN,200,,,"KUSTOFF, David",K000392,1966,,0.529,0.286,-67.0974,0.91529,758,25,,0.513,0.605
116,House,21905,54,2,TN,200,,,"BURCHETT, Timothy",B001309,1964,,0.678,-0.298,-137.74384,0.83561,767,56,,0.682,-0.288
116,House,21926,54,7,TN,200,,,"GREEN, Mark",G000590,1964,,0.699,0.04,-79.7125,0.88969,682,36,,0.699,0.039
116,House,21959,54,6,TN,200,,,"ROSE, John",R000612,1965,,0.671,0.077,-106.31201,0.86882,756,47,,0.67,0.076
116,House,20355,49,26,TX,200,,,"BURGESS, Michael C.",B001248,1950,,0.576,-0.211,-143.17561,0.82891,763,70,,0.616,-0.127
116,House,20356,49,31,TX,200,,,"CARTER, John R.",C001051,1941,,0.471,0.604,-134.52231,0.82871,716,59,,0.513,0.65
116,House,20527,49,1,TX,200,,,"GOHMERT, Louie",G000552,1953,,0.625,-0.334,-139.60064,0.82059,706,67,,0.707,-0.435
116,House,20529,49,9,TX,100,,,"GREEN, Al",G000553,1947,,-0.438,0.31,-30.38234,0.96156,775,16,,-0.418,-0.066
116,House,20530,49,10,TX,200,,,"McCAUL, Michael T.",M001157,1962,,0.433,0.088,-144.43407,0.82957,773,58,,0.329,0.259
116,House,20531,49,11,TX,200,,,"CONAWAY, K. Michael",C001062,1948,,0.591,0.372,-76.24439,0.90596,772,33,,0.604,0.592
116,House,20532,49,24,TX,200,,,"MARCHANT, Kenny",M001158,1951,,0.6,0.153,-117.56655,0.83098,635,45,,0.593,0.02
116,House,20533,49,28,TX,100,,,"CUELLAR, Henry",C001063,1955,,-0.228,0.62,-135.31949,0.83998,776,65,,-0.353,0.885
116,House,20948,49,22,TX,200,,,"OLSON, Pete",O000168,1962,,0.549,0.309,-90.10392,0.88623,746,37,,0.59,0.315
